ticker,filing_type,filing_date,section_used,text_length,positive,negative,neutral,net_score,pct_positive,pct_negative,n_chunks
AMAT,10-K,2021-12-17,mda,32000,0.104935,0.292759,0.602306,-0.187824,0.075,0.275,80
AMAT,10-K,2022-12-16,mda,32400,0.084468,0.327308,0.588224,-0.24284,0.024691,0.320988,81
AMAT,10-K,2023-12-15,mda,29200,0.102197,0.304897,0.592906,-0.2027,0.054795,0.315068,73
AMAT,10-K,2024-12-13,mda,20000,0.079153,0.332934,0.587913,-0.253781,0.04,0.36,50
AMAT,10-K,2025-12-12,mda,18800,0.06172,0.380447,0.557834,-0.318726,0.0,0.425532,47
AMD,10-Q,2016-04-28,full_fallback,14800,0.044184,0.471739,0.484077,-0.427555,0.027027,0.432432,37
AMD,10-Q,2016-07-26,full_fallback,15200,0.100107,0.312854,0.587038,-0.212747,0.052632,0.342105,38
AMD,10-Q,2016-10-26,full_fallback,14800,0.101898,0.353023,0.545079,-0.251126,0.054054,0.432432,37
AMD,10-Q,2017-05-08,full_fallback,14800,0.094255,0.280585,0.62516,-0.18633,0.081081,0.243243,37
AMD,10-Q,2017-08-03,full_fallback,15200,0.108297,0.276323,0.61538,-0.168026,0.052632,0.236842,38
AMD,10-Q,2017-11-02,full_fallback,15200,0.092671,0.271204,0.636124,-0.178533,0.052632,0.236842,38
AMD,10-Q,2018-05-03,full_fallback,14400,0.062081,0.321259,0.61666,-0.259179,0.0,0.305556,36
AMD,10-Q,2018-08-02,full_fallback,14800,0.123096,0.286648,0.590256,-0.163552,0.108108,0.189189,37
AMD,10-Q,2018-10-31,full_fallback,14800,0.119704,0.299506,0.58079,-0.179802,0.108108,0.243243,37
AMD,10-Q,2019-05-01,full_fallback,14400,0.05361,0.486098,0.460292,-0.432488,0.0,0.5,36
AMD,10-Q,2019-07-31,full_fallback,14800,0.070081,0.356546,0.573373,-0.286465,0.054054,0.297297,37
AMD,10-Q,2019-10-30,full_fallback,14800,0.074804,0.311846,0.61335,-0.237043,0.027027,0.216216,37
AMD,10-Q,2020-04-29,full_fallback,14400,0.091031,0.534932,0.374038,-0.443901,0.055556,0.611111,36
AMD,10-Q,2020-07-29,full_fallback,14400,0.091959,0.526867,0.381174,-0.434908,0.083333,0.555556,36
AMD,10-Q,2020-10-28,full_fallback,14400,0.117851,0.374376,0.507773,-0.256525,0.055556,0.361111,36
AMD,10-Q,2021-04-28,full_fallback,14400,0.106903,0.528498,0.364599,-0.421594,0.111111,0.583333,36
AMD,10-Q,2021-07-28,full_fallback,14400,0.12864,0.459036,0.412324,-0.330396,0.083333,0.5,36
AMD,10-Q,2021-10-27,full_fallback,14400,0.126753,0.528936,0.344311,-0.402182,0.111111,0.583333,36
AMD,10-Q,2022-05-04,full_fallback,14400,0.177758,0.290599,0.531644,-0.112841,0.166667,0.277778,36
AMD,10-Q,2022-08-03,full_fallback,14800,0.173255,0.155147,0.671598,0.018107,0.162162,0.054054,37
AMD,10-Q,2022-11-02,full_fallback,14800,0.096914,0.242788,0.660298,-0.145874,0.054054,0.189189,37
AMD,10-Q,2023-05-03,full_fallback,14400,0.040311,0.562305,0.397384,-0.521994,0.0,0.611111,36
AMD,10-Q,2023-08-02,full_fallback,14400,0.053193,0.46757,0.479237,-0.414378,0.0,0.555556,36
AMD,10-Q,2023-11-01,full_fallback,14400,0.064669,0.468105,0.467226,-0.403436,0.027778,0.527778,36
AMD,10-Q,2024-05-01,full_fallback,14400,0.061926,0.577292,0.360783,-0.515366,0.027778,0.666667,36
AMD,10-Q,2024-07-31,full_fallback,14400,0.097973,0.540072,0.361954,-0.442099,0.083333,0.611111,36
AMD,10-Q,2024-10-30,full_fallback,14400,0.074449,0.495757,0.429794,-0.421307,0.027778,0.555556,36
AMD,10-Q,2025-05-07,full_fallback,14400,0.083549,0.559437,0.357014,-0.475887,0.055556,0.666667,36
AMD,10-Q,2025-08-06,full_fallback,14800,0.068244,0.38846,0.543296,-0.320216,0.027027,0.432432,37
AMD,10-Q,2025-11-05,full_fallback,14400,0.094873,0.425364,0.479762,-0.330491,0.055556,0.5,36
AMD,10-K,2016-02-18,full_fallback,14400,0.043727,0.428858,0.527414,-0.385131,0.0,0.388889,36
AMD,10-K,2017-02-21,full_fallback,14400,0.090273,0.389946,0.519781,-0.299672,0.055556,0.361111,36
AMD,10-K,2018-02-27,full_fallback,14400,0.066796,0.404794,0.52841,-0.337998,0.0,0.416667,36
AMD,10-K,2019-02-08,full_fallback,14400,0.038996,0.495304,0.4657,-0.456308,0.0,0.5,36
AMD,10-K,2020-02-04,full_fallback,14000,0.035208,0.636502,0.328289,-0.601294,0.0,0.657143,35
AMD,10-K,2021-01-29,full_fallback,14000,0.032875,0.691345,0.27578,-0.658469,0.0,0.8,35
AMD,10-K,2022-02-03,full_fallback,14000,0.025863,0.725274,0.248863,-0.699411,0.0,0.857143,35
AMD,10-K,2023-02-27,full_fallback,14000,0.029424,0.667228,0.303348,-0.637805,0.0,0.828571,35
AMD,10-K,2024-01-31,full_fallback,14000,0.027561,0.683572,0.288867,-0.656012,0.0,0.742857,35
AMD,10-K,2025-02-05,full_fallback,14000,0.030883,0.694784,0.274334,-0.663901,0.0,0.828571,35
AMD,10-K,2026-02-04,full_fallback,14000,0.022282,0.728358,0.24936,-0.706076,0.0,0.828571,35
AMZN,10-Q,2016-04-29,full_fallback,14000,0.116269,0.224469,0.659261,-0.1082,0.057143,0.171429,35
AMZN,10-Q,2016-07-29,full_fallback,14400,0.118949,0.188726,0.692325,-0.069777,0.083333,0.111111,36
AMZN,10-Q,2016-10-28,full_fallback,14400,0.127638,0.175623,0.696738,-0.047985,0.083333,0.083333,36
AMZN,10-Q,2017-04-28,full_fallback,14000,0.10445,0.243456,0.652094,-0.139005,0.057143,0.2,35
AMZN,10-Q,2017-07-28,full_fallback,14400,0.106394,0.190695,0.702911,-0.084301,0.055556,0.111111,36
AMZN,10-Q,2017-10-27,full_fallback,14400,0.091699,0.2122,0.696101,-0.1205,0.083333,0.166667,36
AMZN,10-Q,2018-04-27,full_fallback,14400,0.121546,0.149527,0.728928,-0.027981,0.055556,0.083333,36
AMZN,10-Q,2018-07-27,full_fallback,14800,0.102785,0.162586,0.734629,-0.059802,0.054054,0.081081,37
AMZN,10-Q,2018-10-26,full_fallback,14400,0.103322,0.16115,0.735528,-0.057828,0.055556,0.138889,36
AMZN,10-Q,2019-04-26,full_fallback,14400,0.087794,0.161648,0.750558,-0.073854,0.027778,0.111111,36
AMZN,10-Q,2019-07-26,full_fallback,14800,0.087688,0.138044,0.774268,-0.050356,0.027027,0.054054,37
AMZN,10-Q,2019-10-25,full_fallback,14800,0.088104,0.15195,0.759945,-0.063846,0.054054,0.108108,37
AMZN,10-Q,2020-05-01,full_fallback,14400,0.090031,0.221515,0.688455,-0.131484,0.055556,0.166667,36
AMZN,10-Q,2020-07-31,full_fallback,14400,0.097098,0.220055,0.682846,-0.122957,0.055556,0.166667,36
AMZN,10-Q,2020-10-30,full_fallback,14400,0.083067,0.169588,0.747345,-0.086522,0.027778,0.083333,36
AMZN,10-Q,2021-04-30,full_fallback,14000,0.084056,0.218532,0.697413,-0.134476,0.057143,0.171429,35
AMZN,10-Q,2021-07-30,full_fallback,14400,0.084961,0.198607,0.716431,-0.113646,0.055556,0.166667,36
AMZN,10-Q,2021-10-29,full_fallback,14400,0.086335,0.241194,0.672471,-0.154859,0.055556,0.194444,36
AMZN,10-Q,2022-04-29,full_fallback,14000,0.063912,0.234611,0.701477,-0.170699,0.028571,0.171429,35
AMZN,10-Q,2022-07-29,full_fallback,14400,0.083521,0.243708,0.672771,-0.160187,0.055556,0.194444,36
AMZN,10-Q,2022-10-28,full_fallback,14400,0.0843,0.214168,0.701532,-0.129869,0.055556,0.111111,36
AMZN,10-Q,2023-04-28,full_fallback,14400,0.091644,0.192287,0.716069,-0.100643,0.055556,0.138889,36
AMZN,10-Q,2023-08-04,full_fallback,14400,0.080421,0.199663,0.719916,-0.119243,0.055556,0.166667,36
AMZN,10-Q,2023-10-27,full_fallback,14400,0.100949,0.203336,0.695715,-0.102388,0.083333,0.166667,36
AMZN,10-Q,2024-05-01,full_fallback,14000,0.086237,0.189219,0.724544,-0.102982,0.057143,0.085714,35
AMZN,10-Q,2024-08-02,full_fallback,14400,0.106408,0.179013,0.714578,-0.072605,0.111111,0.166667,36
AMZN,10-Q,2024-11-01,full_fallback,14400,0.082067,0.192196,0.725737,-0.110129,0.055556,0.166667,36
AMZN,10-Q,2025-05-02,full_fallback,14000,0.082019,0.192898,0.725083,-0.110878,0.028571,0.171429,35
AMZN,10-Q,2025-08-01,full_fallback,14400,0.093897,0.147976,0.758127,-0.054079,0.055556,0.055556,36
AMZN,10-Q,2025-10-31,full_fallback,14400,0.091245,0.155272,0.753483,-0.064027,0.027778,0.083333,36
AMZN,10-K,2016-01-29,full_fallback,14400,0.14357,0.14399,0.71244,-0.00042,0.083333,0.083333,36
AMZN,10-K,2017-02-10,full_fallback,14400,0.131071,0.128732,0.740197,0.002339,0.055556,0.055556,36
AMZN,10-K,2018-02-02,full_fallback,14400,0.139596,0.134718,0.725686,0.004878,0.111111,0.027778,36
AMZN,10-K,2019-02-01,full_fallback,14400,0.140159,0.114136,0.745705,0.026022,0.111111,0.083333,36
AMZN,10-K,2020-01-31,full_fallback,14000,0.120788,0.208009,0.671203,-0.087221,0.085714,0.171429,35
AMZN,10-K,2021-02-03,full_fallback,14000,0.115961,0.224661,0.659378,-0.108699,0.085714,0.228571,35
AMZN,10-K,2022-02-04,full_fallback,14000,0.110063,0.289582,0.600355,-0.179519,0.057143,0.257143,35
AMZN,10-K,2023-02-03,full_fallback,13600,0.106202,0.292178,0.601619,-0.185976,0.088235,0.294118,34
AMZN,10-K,2024-02-02,full_fallback,13600,0.130431,0.262909,0.60666,-0.132478,0.147059,0.235294,34
AMZN,10-K,2025-02-07,full_fallback,13600,0.12291,0.250227,0.626863,-0.127316,0.088235,0.205882,34
AMZN,10-K,2026-02-06,full_fallback,13600,0.107868,0.291238,0.600894,-0.18337,0.058824,0.294118,34
AVGO,10-Q,2018-06-14,full_fallback,14800,0.124987,0.261282,0.613732,-0.136295,0.108108,0.162162,37
AVGO,10-Q,2018-09-13,full_fallback,14800,0.094947,0.289086,0.615966,-0.194139,0.054054,0.216216,37
AVGO,10-Q,2019-03-15,full_fallback,14800,0.076871,0.20021,0.722918,-0.123339,0.027027,0.135135,37
AVGO,10-Q,2019-06-14,full_fallback,15600,0.036133,0.110613,0.853254,-0.074479,0.0,0.0,39
AVGO,10-Q,2019-09-13,full_fallback,15200,0.039152,0.097068,0.863781,-0.057916,0.0,0.026316,38
AVGO,10-Q,2020-03-13,full_fallback,14800,0.07251,0.274195,0.653295,-0.201685,0.027027,0.27027,37
AVGO,10-Q,2020-06-12,full_fallback,14800,0.093031,0.2447,0.66227,-0.151669,0.054054,0.243243,37
AVGO,10-Q,2020-09-11,full_fallback,14400,0.096756,0.242128,0.661116,-0.145372,0.083333,0.194444,36
AVGO,10-Q,2021-03-12,full_fallback,14000,0.09681,0.420605,0.482585,-0.323795,0.085714,0.371429,35
AVGO,10-Q,2021-06-11,full_fallback,14400,0.106128,0.356004,0.537868,-0.249876,0.083333,0.277778,36
AVGO,10-Q,2021-09-09,full_fallback,14400,0.109646,0.312433,0.57792,-0.202787,0.083333,0.277778,36
AVGO,10-Q,2022-03-10,full_fallback,14000,0.038568,0.563412,0.39802,-0.524844,0.0,0.628571,35
AVGO,10-Q,2022-06-09,full_fallback,14400,0.039131,0.424846,0.536023,-0.385716,0.0,0.472222,36
AVGO,10-Q,2022-09-08,full_fallback,14400,0.038428,0.40876,0.552812,-0.370332,0.0,0.388889,36
AVGO,10-Q,2023-03-08,full_fallback,14000,0.040147,0.54066,0.419193,-0.500513,0.0,0.657143,35
AVGO,10-Q,2023-06-07,full_fallback,14400,0.058305,0.490783,0.450913,-0.432478,0.027778,0.527778,36
AVGO,10-Q,2023-09-06,full_fallback,14400,0.089052,0.406662,0.504286,-0.31761,0.027778,0.416667,36
AVGO,10-Q,2024-03-14,full_fallback,14000,0.081581,0.359888,0.55853,-0.278307,0.057143,0.314286,35
AVGO,10-Q,2024-06-13,full_fallback,14400,0.072302,0.319404,0.608294,-0.247103,0.0,0.388889,36
AVGO,10-Q,2024-09-11,full_fallback,14400,0.081284,0.334096,0.58462,-0.252811,0.055556,0.333333,36
AVGO,10-Q,2025-03-12,full_fallback,14000,0.059281,0.502724,0.437995,-0.443444,0.028571,0.571429,35
AVGO,10-Q,2025-06-11,full_fallback,14400,0.048172,0.397562,0.554266,-0.34939,0.027778,0.388889,36
AVGO,10-Q,2025-09-10,full_fallback,14400,0.058691,0.327307,0.614002,-0.268617,0.027778,0.333333,36
AVGO,10-K,2018-12-21,full_fallback,14400,0.035743,0.386134,0.578123,-0.350391,0.0,0.416667,36
AVGO,10-K,2019-12-20,full_fallback,14000,0.024466,0.652364,0.32317,-0.627898,0.0,0.742857,35
AVGO,10-K,2020-12-18,full_fallback,14000,0.024772,0.630086,0.345143,-0.605314,0.0,0.685714,35
AVGO,10-K,2021-12-17,full_fallback,14000,0.023856,0.714475,0.261669,-0.69062,0.0,0.771429,35
AVGO,10-K,2022-12-16,full_fallback,14000,0.026086,0.720804,0.25311,-0.694718,0.0,0.8,35
AVGO,10-K,2023-12-14,full_fallback,14000,0.030458,0.726249,0.243294,-0.695791,0.0,0.828571,35
AVGO,10-K,2024-12-20,full_fallback,14000,0.026613,0.735498,0.237888,-0.708885,0.0,0.828571,35
AVGO,10-K,2025-12-18,full_fallback,14000,0.022035,0.732198,0.245767,-0.710162,0.0,0.885714,35
AXP,10-Q,2016-04-27,full_fallback,15200,0.172108,0.20153,0.626361,-0.029422,0.157895,0.184211,38
AXP,10-Q,2016-07-26,full_fallback,15600,0.124837,0.245106,0.630057,-0.120269,0.102564,0.205128,39
AXP,10-Q,2016-10-25,full_fallback,15600,0.088202,0.295116,0.616682,-0.206914,0.025641,0.307692,39
AXP,10-Q,2017-04-27,full_fallback,14800,0.123873,0.230766,0.645361,-0.106894,0.135135,0.162162,37
AXP,10-Q,2017-07-25,full_fallback,16000,0.135427,0.180876,0.683697,-0.045449,0.125,0.1,40
AXP,10-Q,2017-10-24,full_fallback,15600,0.147154,0.23515,0.617697,-0.087996,0.128205,0.230769,39
AXP,10-Q,2018-04-25,full_fallback,14800,0.218555,0.112481,0.668964,0.106074,0.243243,0.027027,37
AXP,10-Q,2018-07-24,full_fallback,15200,0.134677,0.122238,0.743086,0.012439,0.078947,0.052632,38
AXP,10-Q,2018-10-23,full_fallback,15200,0.111632,0.147558,0.74081,-0.035925,0.078947,0.078947,38
AXP,10-Q,2019-04-23,full_fallback,14800,0.159888,0.164974,0.675138,-0.005086,0.135135,0.108108,37
AXP,10-Q,2019-07-23,full_fallback,15600,0.099574,0.136438,0.763987,-0.036864,0.076923,0.076923,39
AXP,10-Q,2019-10-21,full_fallback,15200,0.143014,0.134143,0.722843,0.008871,0.157895,0.052632,38
AXP,10-Q,2020-04-24,full_fallback,14400,0.073042,0.312514,0.614444,-0.239473,0.055556,0.305556,36
AXP,10-Q,2020-07-24,full_fallback,14800,0.071007,0.283327,0.645666,-0.212321,0.027027,0.27027,37
AXP,10-Q,2020-10-23,full_fallback,14800,0.074114,0.321856,0.60403,-0.247742,0.027027,0.297297,37
AXP,10-Q,2021-04-23,full_fallback,14400,0.069674,0.325006,0.605321,-0.255332,0.027778,0.333333,36
AXP,10-Q,2021-07-23,full_fallback,14800,0.088241,0.233146,0.678613,-0.144905,0.027027,0.243243,37
AXP,10-Q,2021-10-22,full_fallback,14800,0.149787,0.163137,0.687076,-0.01335,0.108108,0.135135,37
AXP,10-Q,2022-04-22,full_fallback,14400,0.164517,0.136303,0.699179,0.028214,0.138889,0.111111,36
AXP,10-Q,2022-07-22,full_fallback,14800,0.197076,0.073811,0.729114,0.123265,0.216216,0.0,37
AXP,10-Q,2022-10-21,full_fallback,14800,0.205557,0.119258,0.675185,0.0863,0.162162,0.054054,37
AXP,10-Q,2023-04-21,full_fallback,14400,0.239269,0.073338,0.687393,0.165931,0.222222,0.027778,36
AXP,10-Q,2023-07-25,full_fallback,14800,0.204431,0.143873,0.651696,0.060558,0.189189,0.108108,37
AXP,10-Q,2023-10-20,full_fallback,14800,0.174284,0.115919,0.709798,0.058365,0.162162,0.054054,37
AXP,10-Q,2024-04-19,full_fallback,14400,0.159135,0.1228,0.718065,0.036335,0.138889,0.083333,36
AXP,10-Q,2024-07-19,full_fallback,15200,0.17391,0.211707,0.614383,-0.037797,0.131579,0.157895,38
AXP,10-Q,2024-10-18,full_fallback,14800,0.187579,0.17136,0.641062,0.016219,0.162162,0.081081,37
AXP,10-Q,2025-04-18,full_fallback,14400,0.196134,0.128707,0.675159,0.067427,0.222222,0.055556,36
AXP,10-Q,2025-07-18,full_fallback,15200,0.255465,0.112554,0.63198,0.142911,0.263158,0.052632,38
AXP,10-Q,2025-10-17,full_fallback,14800,0.275383,0.120135,0.604481,0.155248,0.297297,0.027027,37
AXP,10-K,2016-02-19,mda,400,0.028101,0.030222,0.941677,-0.002121,0.0,0.0,1
AXP,10-K,2017-02-17,mda,800,0.02343,0.034546,0.942024,-0.011115,0.0,0.0,2
AXP,10-K,2018-02-16,mda,800,0.023717,0.031706,0.944577,-0.00799,0.0,0.0,2
AXP,10-K,2019-02-13,mda,800,0.022224,0.034183,0.943593,-0.01196,0.0,0.0,2
AXP,10-K,2020-02-13,mda,800,0.021656,0.035998,0.942346,-0.014342,0.0,0.0,2
AXP,10-K,2021-02-12,mda,800,0.021399,0.03665,0.941952,-0.015251,0.0,0.0,2
AXP,10-K,2022-02-11,mda,800,0.022427,0.035108,0.942465,-0.012681,0.0,0.0,2
AXP,10-K,2023-02-10,mda,800,0.021273,0.036715,0.942012,-0.015442,0.0,0.0,2
AXP,10-K,2024-02-09,mda,800,0.021115,0.037078,0.941807,-0.015962,0.0,0.0,2
AXP,10-K,2025-02-07,mda,800,0.021125,0.037193,0.941683,-0.016068,0.0,0.0,2
AXP,10-K,2026-02-06,mda,800,0.021524,0.038573,0.939902,-0.017049,0.0,0.0,2
BAC,10-Q,2016-05-02,mda,400,0.032063,0.063096,0.904841,-0.031034,0.0,0.0,1
BAC,10-Q,2016-08-01,mda,400,0.039957,0.046501,0.913542,-0.006544,0.0,0.0,1
BAC,10-Q,2016-11-01,mda,400,0.023196,0.062182,0.914622,-0.038985,0.0,0.0,1
BAC,10-Q,2017-05-02,mda,400,0.02307,0.10508,0.87185,-0.08201,0.0,0.0,1
BAC,10-Q,2017-07-31,mda,400,0.026388,0.128005,0.845607,-0.101617,0.0,0.0,1
BAC,10-Q,2017-10-30,mda,400,0.026342,0.124572,0.849087,-0.09823,0.0,0.0,1
BAC,10-Q,2018-04-30,mda,400,0.020797,0.118691,0.860512,-0.097893,0.0,0.0,1
BAC,10-Q,2018-07-30,mda,400,0.023179,0.113323,0.863499,-0.090144,0.0,0.0,1
BAC,10-Q,2018-10-29,mda,400,0.022419,0.095219,0.882362,-0.0728,0.0,0.0,1
BAC,10-Q,2019-04-26,mda,400,0.024559,0.175126,0.800315,-0.150566,0.0,0.0,1
BAC,10-Q,2019-07-29,mda,400,0.020915,0.107317,0.871768,-0.086402,0.0,0.0,1
BAC,10-Q,2019-10-28,mda,400,0.022993,0.135099,0.841908,-0.112107,0.0,0.0,1
BAC,10-Q,2020-05-01,mda,400,0.018231,0.089972,0.891798,-0.071741,0.0,0.0,1
BAC,10-Q,2020-07-31,mda,400,0.017991,0.072027,0.909982,-0.054036,0.0,0.0,1
BAC,10-Q,2020-10-30,mda,400,0.018803,0.0621,0.919096,-0.043297,0.0,0.0,1
BAC,10-Q,2021-04-29,mda,400,0.023191,0.113148,0.863662,-0.089957,0.0,0.0,1
BAC,10-Q,2021-07-30,mda,400,0.02079,0.097973,0.881238,-0.077183,0.0,0.0,1
BAC,10-Q,2021-10-29,mda,400,0.02027,0.066057,0.913673,-0.045788,0.0,0.0,1
BAC,10-Q,2022-04-29,mda,400,0.018434,0.080716,0.90085,-0.062282,0.0,0.0,1
BAC,10-Q,2022-07-29,mda,400,0.018453,0.069814,0.911733,-0.051361,0.0,0.0,1
BAC,10-Q,2022-10-28,mda,400,0.018689,0.06182,0.91949,-0.043131,0.0,0.0,1
BAC,10-Q,2023-05-01,mda,400,0.01901,0.073115,0.907875,-0.054105,0.0,0.0,1
BAC,10-Q,2023-07-31,mda,400,0.018553,0.065817,0.91563,-0.047264,0.0,0.0,1
BAC,10-Q,2023-10-31,mda,400,0.01877,0.062702,0.918528,-0.043931,0.0,0.0,1
BAC,10-Q,2024-04-30,mda,400,0.019134,0.080743,0.900124,-0.061609,0.0,0.0,1
BAC,10-Q,2024-07-30,mda,400,0.018185,0.074861,0.906954,-0.056676,0.0,0.0,1
BAC,10-Q,2024-10-29,mda,400,0.01859,0.066968,0.914442,-0.048378,0.0,0.0,1
BAC,10-Q,2025-04-30,mda,400,0.018871,0.08842,0.892708,-0.069549,0.0,0.0,1
BAC,10-Q,2025-07-31,mda,400,0.017941,0.08296,0.899099,-0.065019,0.0,0.0,1
BAC,10-Q,2025-10-31,mda,400,0.017941,0.08296,0.899099,-0.065019,0.0,0.0,1
BAC,10-K,2016-02-24,full_fallback,14400,0.064935,0.14784,0.787224,-0.082905,0.0,0.111111,36
BAC,10-K,2017-02-23,full_fallback,14400,0.090381,0.243973,0.665646,-0.153592,0.055556,0.194444,36
BAC,10-K,2018-02-22,full_fallback,14000,0.084152,0.101868,0.81398,-0.017716,0.028571,0.057143,35
BAC,10-K,2019-02-26,full_fallback,13600,0.026744,0.365502,0.607754,-0.338757,0.0,0.382353,34
BAC,10-K,2020-02-19,full_fallback,12800,0.025535,0.334727,0.639738,-0.309192,0.0,0.3125,32
BAC,10-K,2021-02-24,full_fallback,13600,0.038658,0.522183,0.439159,-0.483525,0.0,0.588235,34
BAC,10-K,2022-02-22,full_fallback,13600,0.044762,0.467206,0.488032,-0.422445,0.0,0.441176,34
BAC,10-K,2023-02-22,full_fallback,13600,0.05217,0.421117,0.526713,-0.368947,0.029412,0.441176,34
BAC,10-K,2024-02-20,full_fallback,13600,0.057117,0.399588,0.543295,-0.34247,0.029412,0.441176,34
BAC,10-K,2025-02-25,full_fallback,13600,0.049266,0.335627,0.615107,-0.286361,0.029412,0.352941,34
BRK-B,10-Q,2016-05-06,full_fallback,14000,0.062055,0.352749,0.585196,-0.290694,0.028571,0.371429,35
BRK-B,10-Q,2016-08-05,full_fallback,14000,0.077882,0.363962,0.558156,-0.28608,0.028571,0.371429,35
BRK-B,10-Q,2016-11-04,full_fallback,14000,0.091477,0.318878,0.589645,-0.227401,0.057143,0.285714,35
BRK-B,10-Q,2017-05-05,full_fallback,14000,0.19084,0.28841,0.52075,-0.097569,0.171429,0.257143,35
BRK-B,10-Q,2017-08-04,full_fallback,14000,0.159515,0.274596,0.565889,-0.115081,0.142857,0.257143,35
BRK-B,10-Q,2017-11-03,full_fallback,14400,0.148205,0.297548,0.554246,-0.149343,0.111111,0.305556,36
BRK-B,10-Q,2018-05-07,full_fallback,14000,0.162978,0.264215,0.572807,-0.101236,0.142857,0.228571,35
BRK-B,10-Q,2018-08-06,full_fallback,14000,0.170568,0.256533,0.5729,-0.085965,0.171429,0.257143,35
BRK-B,10-Q,2018-11-05,full_fallback,14000,0.147126,0.225732,0.627143,-0.078606,0.114286,0.2,35
BRK-B,10-Q,2019-05-06,full_fallback,14000,0.088309,0.333338,0.578353,-0.245029,0.057143,0.314286,35
BRK-B,10-Q,2019-08-05,full_fallback,14400,0.030346,0.086303,0.88335,-0.055957,0.0,0.0,36
BRK-B,10-Q,2019-11-04,full_fallback,14000,0.027463,0.095744,0.876793,-0.068281,0.0,0.028571,35
BRK-B,10-Q,2020-05-04,full_fallback,14400,0.026549,0.189697,0.783754,-0.163148,0.0,0.166667,36
BRK-B,10-Q,2020-08-10,full_fallback,14400,0.028442,0.1164,0.855157,-0.087958,0.0,0.055556,36
BRK-B,10-Q,2020-11-09,full_fallback,14000,0.035202,0.097737,0.867061,-0.062535,0.0,0.028571,35
BRK-B,10-Q,2021-05-03,full_fallback,14400,0.034642,0.190713,0.774644,-0.156071,0.0,0.138889,36
BRK-B,10-Q,2021-08-09,full_fallback,14000,0.026616,0.112101,0.861284,-0.085485,0.0,0.057143,35
BRK-B,10-Q,2021-11-08,full_fallback,14000,0.025717,0.106587,0.867696,-0.080871,0.0,0.057143,35
BRK-B,10-Q,2022-05-02,full_fallback,14400,0.060453,0.152119,0.787428,-0.091666,0.0,0.111111,36
BRK-B,10-Q,2022-08-08,full_fallback,14000,0.028208,0.133212,0.838579,-0.105004,0.0,0.057143,35
BRK-B,10-Q,2022-11-07,full_fallback,14400,0.025845,0.137285,0.83687,-0.111439,0.0,0.083333,36
BRK-B,10-Q,2023-05-08,full_fallback,14800,0.025784,0.094552,0.879665,-0.068768,0.0,0.027027,37
BRK-B,10-Q,2023-08-07,full_fallback,14000,0.026268,0.11154,0.862192,-0.085272,0.0,0.057143,35
BRK-B,10-Q,2023-11-06,full_fallback,14000,0.027796,0.122629,0.849575,-0.094832,0.0,0.057143,35
BRK-B,10-Q,2024-05-06,full_fallback,14400,0.037607,0.145345,0.817047,-0.107738,0.0,0.111111,36
BRK-B,10-Q,2024-08-05,full_fallback,14000,0.038303,0.129192,0.832505,-0.09089,0.0,0.028571,35
BRK-B,10-Q,2024-11-04,full_fallback,14000,0.031654,0.105794,0.862552,-0.07414,0.0,0.028571,35
BRK-B,10-Q,2025-05-05,full_fallback,14400,0.034185,0.174831,0.790984,-0.140646,0.0,0.083333,36
BRK-B,10-Q,2025-08-04,full_fallback,14400,0.026943,0.155145,0.817912,-0.128202,0.0,0.055556,36
BRK-B,10-Q,2025-11-03,full_fallback,14400,0.028808,0.181105,0.790086,-0.152297,0.0,0.111111,36
BRK-B,10-K,2016-02-29,full_fallback,13600,0.104585,0.30873,0.586685,-0.204145,0.058824,0.294118,34
BRK-B,10-K,2017-02-27,full_fallback,13600,0.13128,0.332957,0.535762,-0.201677,0.088235,0.352941,34
BRK-B,10-K,2018-02-26,full_fallback,13600,0.102072,0.360769,0.537158,-0.258697,0.058824,0.352941,34
BRK-B,10-K,2019-02-25,full_fallback,13600,0.186571,0.300215,0.513213,-0.113644,0.176471,0.294118,34
BRK-B,10-K,2020-02-24,full_fallback,13200,0.088927,0.027811,0.883263,0.061116,0.0,0.0,33
BRK-B,10-K,2021-03-01,full_fallback,13200,0.083616,0.053409,0.862975,0.030207,0.030303,0.030303,33
BRK-B,10-K,2022-02-28,full_fallback,13200,0.1028,0.101362,0.795837,0.001438,0.030303,0.090909,33
BRK-B,10-K,2023-02-27,full_fallback,13200,0.089906,0.102212,0.807881,-0.012306,0.0,0.090909,33
BRK-B,10-K,2024-02-26,full_fallback,13200,0.109105,0.031658,0.859237,0.077446,0.030303,0.0,33
BRK-B,10-K,2025-02-24,full_fallback,13200,0.092318,0.037236,0.870446,0.055082,0.030303,0.0,33
CAT,10-Q,2016-05-02,full_fallback,14800,0.029955,0.270544,0.699501,-0.240589,0.0,0.243243,37
CAT,10-Q,2016-08-03,full_fallback,15200,0.028321,0.176649,0.79503,-0.148329,0.0,0.105263,38
CAT,10-Q,2016-11-02,full_fallback,15200,0.02997,0.170145,0.799885,-0.140174,0.0,0.078947,38
CAT,10-Q,2017-05-03,full_fallback,14800,0.104705,0.198975,0.69632,-0.09427,0.135135,0.135135,37
CAT,10-Q,2017-08-02,full_fallback,15200,0.077497,0.150313,0.772191,-0.072816,0.052632,0.078947,38
CAT,10-Q,2017-11-01,full_fallback,14800,0.079977,0.158602,0.761421,-0.078625,0.081081,0.054054,37
